id,license_number,license_status,license_status_date,license_term,license_type,license_designation,issue_date,expiration_date,licensing_authority_id,licensing_authority,business_legal_name,business_dba_name,business_owner_name,business_structure,activity,premise_street_address,premise_city,premise_state,premise_county,premise_zip_code,business_email,business_phone,parcel_number,premise_latitude,premise_longitude,data_refreshed_date,business_image_url,business_website
16151,C10-0000079-LIC,Active,,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-05-23T00:00:00,2025-05-22T00:00:00,BCC,Bureau of Cannabis Control (BCC),"The Grove La Mesa, Inc.",The Grove,Sean McDermott,Corporation,Data Not Available,8155 Center St,La Mesa,CA,San Diego,91942,Sean@thegroveca.Com,(619) 342-6500,Data Not Available,32.77150501,-117.02156992,2024-08-05T04:42:10.1866667,,
16152,C10-0000080-LIC,Active,,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-05-23T00:00:00,2025-05-22T00:00:00,BCC,Bureau of Cannabis Control (BCC),Socal's Choice Inc.,SoCal's Choice Inc,"Bruce Spencer, Eric Minicucci, Jeanne Stewart, Keith Fuller, Martin Reavh, Moshe Moyal, Robert McKee, Tory Dapello",Corporation,Data Not Available,118 S H St,Lompoc,CA,Santa Barbara,93436,Socalschoiceinc@gmail.Com,(805) 701-9970,Data Not Available,34.63809808,-120.45749055,2024-08-05T04:42:10.1866667,,
16153,C10-0000081-LIC,Active,,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,2019-05-23T00:00:00,2025-05-22T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Delta 9 Thc, LLC [Equity Retailer]",Delta 9 THC [Equity Retailer],"Javier  Montes, Jeremy Thomas",Limited Liability Company,Data Not Available,"824 E Anaheim St, Unit B",Wilmington,CA,Los Angeles,90744,Javier227@yahoo.Com,(310) 408-9621,Data Not Available,33.77996044,-118.25235559,2024-08-05T04:42:10.1866667,,
16154,C10-0000082-LIC,Active,,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-05-23T00:00:00,2025-05-22T00:00:00,BCC,Bureau of Cannabis Control (BCC),Maywood Green Solutions LLC,Haven Cannabis Marijuana and Weed Dispensary - Maywood,"Mark  Simonian, Toby Dowling",Limited Liability Company,Data Not Available,3951 Slauson Ave,Maywood,CA,Los Angeles,90270,Licensing@nextgenenterprises.Biz,(562) 280-7414,Data Not Available,33.988318,-118.194825,2024-08-05T04:42:10.1866667,,
16155,C10-0000084-LIC,Active,,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-05-24T00:00:00,2025-05-23T00:00:00,BCC,Bureau of Cannabis Control (BCC),"The Coachella Lighthouse, LLC","THE COACHELLA LIGHTHOUSE, LLC","Joseph Rubin, Zach Werner",Limited Liability Company,Data Not Available,84160 Avenue 48,Coachella,CA,Riverside,92236,Ckirk@lighthousedispensary.Com,(760) 574-3471,Data Not Available,33.70034007,-116.18585008,2024-08-05T04:42:10.1866667,,
16156,C10-0000085-LIC,Active,,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,2019-05-27T00:00:00,2025-05-26T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Mission Hills Patients Collective, Inc.","Mission Hills Patients Collective, Inc.",Edgar Gevorgyan,Corporation,Data Not Available,"18446 Hart St, Unit M1-M2",Reseda,CA,Los Angeles,91335,Mhpcollective1@gmail.Com,(213) 618-4894,Data Not Available,34.20106506,-118.54046631,2024-08-05T04:42:10.1866667,,
16158,C10-0000087-LIC,Active,,Annual,Commercial -  Retailer,Medicinal,2019-05-28T00:00:00,2025-05-27T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Canopy Club, Inc.",Data Not Available,Ryan Howe,Corporation,Data Not Available,118 Milpas St N,Santa Barbara,CA,Santa Barbara,93103,Rhowe@canopysb.Com,(805) 895-2578,Data Not Available,34.423244,-119.680646,2024-08-05T04:42:10.1866667,,
16159,C10-0000088-LIC,Active,,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-05-28T00:00:00,2025-05-27T00:00:00,BCC,Bureau of Cannabis Control (BCC),Honeydew Solutions Corp,Perfect Union,"Laythen Martines, Mansoor Zakaria, Thomas Cologna, Thomas Sheridan",Corporation,Data Not Available,2601 State St N,Ukiah,CA,Mendocino,95482,Licensing@mwgholdings.Com,(707) 298-8105,Data Not Available,39.183541,-123.209154,2024-08-05T04:42:10.1866667,,
16161,C10-0000090-LIC,Active,,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-05-29T00:00:00,2025-05-28T00:00:00,BCC,Bureau of Cannabis Control (BCC),Ksp99 LLC,Pure Life,"Kelly Chiusano, Summer Bradley",Limited Liability Company,Data Not Available,537 Pleasant Valley Rd,Diamond SPGS,CA,El Dorado,95619,Healingpurelife@gmail.Com,(530) 622-7873,Data Not Available,38.69479995,-120.81335992,2024-08-05T04:42:10.1866667,,
16163,C10-0000092-LIC,Active,,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-05-29T00:00:00,2025-05-28T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Ie Gardens, Inc.","IE Gardens, Inc.",Nader Awad,Corporation,Data Not Available,"4164 Perris Blvd N, Suite C",Perris,CA,Riverside,92571,Iegardens17@gmail.Com,(951) 536-0816,Data Not Available,33.84731404,-117.22669481,2024-08-05T04:42:10.1866667,,
16164,C10-0000093-LIC,Active,,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,2019-05-29T00:00:00,2025-05-28T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Kush Alley, Inc., A California Corporation","KUSH ALLEY, INC., A CALIFORNIA CORPORATION","Christopher Agrios, David Bosworth, Julius Giannini, William Brown",Corporation,Data Not Available,16733 Schoenborn St,North Hills,CA,Los Angeles,91343,Info@kushalleyca.Com,(818) 810-9642,Data Not Available,34.222743,-118.497877,2024-08-05T04:42:10.1866667,,
16165,C10-0000094-LIC,Active,,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-05-29T00:00:00,2025-05-28T00:00:00,BCC,Bureau of Cannabis Control (BCC),Desert Organic Solutions Collective,Vibe Palm Springs,"Aaron Johnson, Gordon Anderson, James Walker, Joseph Starr, Mark Waldron, Michal Holub",Corporation,Data Not Available,"19486 Newhall St, Suite 102",Palm Springs,CA,Riverside,92258,Info@desertorganicsolutions.Com,(760) 288-4000,Data Not Available,33.906697,-116.549344,2024-08-05T04:42:10.1866667,,
16166,C10-0000095-LIC,Active,,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-05-29T00:00:00,2025-05-28T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Datepalm111, LLC",Mainstage Palm Springs,Scott Robbins,Limited Liability Company,Data Not Available,35871 Date Palm Dr,Cathedral CTY,CA,Riverside,92234,Sales@enjoythevault.Com,(760) 206-6665,Data Not Available,33.788536,-116.458386,2024-08-05T04:42:10.1866667,,
16168,C10-0000097-LIC,Active,,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-05-30T00:00:00,2025-05-29T00:00:00,BCC,Bureau of Cannabis Control (BCC),Bi Supportive Services,Therapeutic Healthcare Collective,"Angilbert  Sarkis, carolina fernandez",Limited Liability Company,Data Not Available,5011 Soquel Dr,Soquel,CA,Santa Cruz,95073,Corp@thcsoquel.Com,(209) 238-9102,Data Not Available,36.988425,-121.952878,2024-08-05T04:42:10.1866667,,
16169,C10-0000098-LIC,Active,,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,2019-05-30T00:00:00,2025-05-29T00:00:00,BCC,Bureau of Cannabis Control (BCC),Universal Herbal Center LLC,The Marijuana Factory,"Danny Abdelmalak, William kamar",Limited Liability Company,Data Not Available,9155 Deering Ave N,Los Angeles,CA,Los Angeles,95311,Universalherbalcenter@gmail.Com,(310) 867-3853,Data Not Available,34.237259,-118.59663,2024-08-05T04:42:10.1866667,,
4085,C10-0000100-LIC,Active,,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-05-31T00:00:00,2025-05-30T00:00:00,BCC,Bureau of Cannabis Control (BCC),All Natural Inc,"All Natural, Inc.",gerald roemer,Corporation,Data Not Available,"4151 Shingle Rd S, Suite 2",Shingle SPGS,CA,El Dorado,95682,Allnaturalinc@yahoo.Com,(530) 676-4032,Data Not Available,38.6597,-120.935822,2024-08-05T04:42:10.1866667,,
4088,C10-0000102-LIC,Active,,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-05-31T00:00:00,2025-05-30T00:00:00,BCC,Bureau of Cannabis Control (BCC),The Green Heart Collective. Org,The Green Heart,"Eleazar Duran, Gina Munday, Griselda Duran",Corporation,Data Not Available,625 Mount Shasta Blvd S,Mount Shasta,CA,Siskiyou,96067,Ginamunday@att.Net,(530) 941-0291,Data Not Available,41.30780202,-122.31143415,2024-08-05T04:42:10.1866667,,
4089,C10-0000103-LIC,Active,,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,2019-05-31T00:00:00,2025-05-30T00:00:00,BCC,Bureau of Cannabis Control (BCC),"55 Oc Collective, Inc.",Jungle Boys,Martin  Vivero,Corporation,Data Not Available,2911 Tech Ctr,Santa Ana,CA,Orange,92705,55occollective420@gmail.Com,(760) 814-7398,Data Not Available,33.705625,-117.855616,2024-08-05T04:42:10.1866667,,
4091,C10-0000105-LIC,Active,,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-05-31T00:00:00,2025-05-30T00:00:00,BCC,Bureau of Cannabis Control (BCC),Kgmb LLC,Tree House,"Bryce Berryessa, Kelly Moriarty, Kyle Giorchino",Limited Liability Company,Data Not Available,3651 Soquel Dr,Soquel,CA,Santa Cruz,95073,Kyle@ourtreehouse.Io,(831) 818-2956,Data Not Available,36.987534,-121.967745,2024-08-05T04:42:10.1866667,,
4092,C10-0000106-LIC,Active,,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-06-03T00:00:00,2025-06-02T00:00:00,BCC,Bureau of Cannabis Control (BCC),Valiplug Inc,CALI KOSHER,Darron Silva,Corporation,Data Not Available,4725 Yosemite Blvd,Modesto,CA,Stanislaus,95357,Jdl272@yahoo.Com,(209) 216-8966,Data Not Available,37.638602,-120.907913,2024-08-05T04:42:10.1866667,,
4093,C10-0000107-LIC,Active,,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,2019-06-03T00:00:00,2025-06-02T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Kb Collective For Compassion And Care, Inc.",The Kind Center,Lisa Crockett,Corporation,Data Not Available,1944 N Cahuenga Blvd,Los Angeles,CA,Los Angeles,90068,Kindcenter420@gmail.Com,(323) 318-9053,Data Not Available,34.10657136,-118.33032762,2024-08-05T04:42:10.1866667,,
4094,C10-0000108-LIC,Active,,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-06-03T00:00:00,2025-06-02T00:00:00,BCC,Bureau of Cannabis Control (BCC),Phog Center LLC,Data Not Available,Jesus Sahagun,Limited Liability Company,Data Not Available,2270 Palmetto Ave,Pacifica,CA,San Mateo,94044,Jesus@phogcenter.Com,(650) 218-8583,Data Not Available,37.63161173,-122.49255154,2024-08-05T04:42:10.1866667,,
4095,C10-0000109-LIC,Active,,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-06-04T00:00:00,2025-06-03T00:00:00,BCC,Bureau of Cannabis Control (BCC),Golden State Patient Care LLC,Data Not Available,James Dion,Limited Liability Company,Data Not Available,233 State Highway 174,Colfax,CA,Placer,95713,Gspcdispensary@gmail.Com,(530) 512-5183,Data Not Available,39.097426,-120.950272,2024-08-05T04:42:10.1866667,,
4098,C10-0000112-LIC,Active,,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-06-04T00:00:00,2025-06-03T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Olive Drive Enterprises, LLC",Stiiizy Retail Olive Drive,"Gregory Fink, James Kim, Melissa Sanchez, Richard Lobely, Susan Hoy, Tak Sato",Limited Liability Company,Data Not Available,"965 Olive Dr, Suite G1",Davis,CA,Yolo,95616,Melissa@harvestlaw.Com,(310) 776-0517,Data Not Available,38.540313,-121.739941,2024-08-05T04:42:10.1866667,,
4099,C10-0000113-LIC,Active,,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-06-04T00:00:00,2025-06-03T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Ukiah Valley Holistics, Inc",Cannavine,"Hrant Ekmekjian, Laila Ekmekjian, Michael Taylor",Corporation,Data Not Available,"1230 Airport Park Blvd, Suite C",Ukiah,CA,Mendocino,95482,Ukiahvalleyholistics@gmail.Com,(707) 599-1831,Data Not Available,39.131277,-123.19972,2024-08-05T04:42:10.1866667,,
4100,C10-0000114-LIC,Active,,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-06-04T00:00:00,2025-06-03T00:00:00,BCC,Bureau of Cannabis Control (BCC),530 Collective,530 CANNABIS,"Adam  Levin, JAMIE GARZOT, Jay Henderson, Kevin Singer",Corporation,Data Not Available,1550 Locust Ave,Shasta Lake,CA,Shasta,96019,Jamie@rootsconsulting.Net,(530) 949-0501,Data Not Available,40.681321,-122.369186,2024-08-05T04:42:10.1866667,,
4102,C10-0000116-LIC,Active,,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,2019-06-04T00:00:00,2025-06-03T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Downtown Collective, Inc.",Zen Noho,Spencer Noecker,Corporation,Data Not Available,8151 W 3rd St,Los Angeles,CA,Los Angeles,90048,Complianceca@gw-Ind.Com,(971) 254-4290,Data Not Available,34.07255959,-118.36710527,2024-08-05T04:42:10.1866667,,
4103,C10-0000117-LIC,Active,,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-06-04T00:00:00,2025-06-03T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Wf Enterprises, Inc.",White Fire,"Darren Dysktra, Gavin  Kogan, Howard Fisher, Kasra Ajir, Mustafa 'Mike' Bitar, Omar Bitar",Corporation,Data Not Available,111 Old Tully Rd,San Jose,CA,Santa Clara,95111,Darrendykstra@gmail.Com,(408) 849-3706,Data Not Available,37.31526981,-121.83724176,2024-08-05T04:42:10.1866667,,
4104,C10-0000118-LIC,Active,,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,2019-06-04T00:00:00,2025-06-03T00:00:00,BCC,Bureau of Cannabis Control (BCC),Ashmoon Inc.,Hollywood High Grade,"David Draper Jr., Robert Draper, Yury  Sarvansky",Corporation,Data Not Available,"7051 Santa Monica Blvd W, Unit B",Los Angeles,CA,Los Angeles,90038,Ashmooninc@gmail.Com,(916) 743-0789,Data Not Available,34.090956,-118.343201,2024-08-05T04:42:10.1866667,,
4106,C10-0000120-LIC,Active,,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-06-04T00:00:00,2025-06-03T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Adelanto Air Expressway, Inc.",High Season,"Martha Cuevas, Ramon Cuevas",Corporation,Data Not Available,12011 Air Expy,Adelanto,CA,San Bernardino,92301,Compliance@shophighseason.Com,(909) 912-0145,Data Not Available,34.571575,-117.402678,2024-08-05T04:42:10.1866667,,
4107,C10-0000121-LIC,Active,,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-06-04T00:00:00,2025-06-03T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Ecsd Management, LLC",Eaze,"Cory Azzalino, Francis (Trey) Handley III, James Clark, Katsujin Chao",Limited Liability Company,Data Not Available,3455 Camino Del Rio S,San Diego,CA,San Diego,92108,Ecsdmanagement@gmail.Com,(619) 701-6036,Data Not Available,32.777016,-117.119144,2024-08-05T04:42:10.1866667,,
4108,C10-0000122-LIC,Active,,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,2019-06-04T00:00:00,2025-06-03T00:00:00,BCC,Bureau of Cannabis Control (BCC),Green Dot Medicinal Cannabis Patients' Group,Erba Venice,"DERRIE MALONE, Devon Wheeler",Corporation,Data Not Available,4200 Lincoln Blvd,Marina DL Rey,CA,Los Angeles,90292,Management@erbavenice.Com,(310) 578-8300,Data Not Available,33.987037,-118.44409,2024-08-05T04:42:10.1866667,,
4144,C10-0000125-LIC,Active,,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,2019-06-04T00:00:00,2025-06-03T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Toluca Lake Collective, Inc.",Data Not Available,Martin Vivero,Corporation,Data Not Available,3650 Olympic Blvd E,Los Angeles,CA,Los Angeles,90023,Tolucalake420@gmail.Com,(626) 890-4625,Data Not Available,34.01779829,-118.19864058,2024-08-05T04:42:10.1866667,,
4145,C10-0000126-LIC,Active,,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,2019-06-05T00:00:00,2025-06-04T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Socal The Syndicate, Inc.",The Syndicate,Gabriel Guzman,Corporation,Data Not Available,6322 Fallbrook Ave,Woodland HLS,CA,Los Angeles,91367,Gguzman459@gmail.Com,(818) 914-4736,Data Not Available,34.18532229,-118.62297333,2024-08-05T04:42:10.1866667,,
4146,C10-0000127-LIC,Active,,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-06-05T00:00:00,2025-06-04T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Bcsf, Inc.",Barbary Coast,"Clayton  Kopp, Melinda  Rodriguez, NATHANIEL HAAS",Corporation,Data Not Available,952 Mission St,San Francisco,CA,San Francisco,94103,Jesse@barbarycoastsf.Org,(415) 793-0831,Data Not Available,37.781922,-122.407814,2024-08-05T04:42:10.1866667,,
4148,C10-0000129-LIC,Active,,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,2019-06-05T00:00:00,2025-06-04T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Vermont Herbal Center, Inc.",Sweetflower Melrose,Timothy Dodd,Corporation,Data Not Available,8163 W Melrose Ave,Los Angeles,CA,Los Angeles,90046,Compliance@sweetflower.Com,(323) 591-2662,Data Not Available,34.083967,-118.367427,2024-08-05T04:42:10.1866667,,
4149,C10-0000130-LIC,Active,,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,2019-06-05T00:00:00,2025-06-04T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Resource Referral Services, Inc.",Project Cannabis North Hollywood,"David  Sirolly, David Hart, Derek  Watson, Jesse Channon",Corporation,Data Not Available,10842 Magnolia Blvd W,Hollywood,CA,Los Angeles,91601,Regulatory@col-Care.Com,(818) 322-2177,Data Not Available,34.1761105,-118.3223543,2024-08-05T04:42:10.1866667,,
4150,C10-0000131-LIC,Active,,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,2019-06-05T00:00:00,2025-06-04T00:00:00,BCC,Bureau of Cannabis Control (BCC),"La Wonderland Caregivers, Inc.",Wonderland,"Boris Gonchar, Leonid Gonchar",Corporation,Data Not Available,151 17th St W,Los Angeles,CA,Los Angeles,90015,Lakonan@gmail.Com,(323) 788-9778,Data Not Available,34.033969,-118.26453,2024-08-05T04:42:10.1866667,,
4152,C10-0000133-LIC,Active,,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-06-05T00:00:00,2025-06-04T00:00:00,BCC,Bureau of Cannabis Control (BCC),Purple Star Md Collective,Purple Star MD,"Brian Wong, gus murad",Corporation,Data Not Available,2520 Mission St,San Francisco,CA,San Francisco,94110,Sfpurplestar@gmail.Com,(415) 826-1220,Data Not Available,37.75661793,-122.41927735,2024-08-05T04:42:10.1866667,,
4154,C10-0000135-LIC,Active,,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-06-05T00:00:00,2025-06-04T00:00:00,BCC,Bureau of Cannabis Control (BCC),Pal's Association,Data Not Available,Alena Wagener,Corporation,Data Not Available,"1367 Rocking W Dr, Suite L",Bishop,CA,Inyo,93514,Palscollective@gmail.Com,(760) 258-6049,Data Not Available,37.3788927,-118.42011232,2024-08-05T04:42:10.1866667,,
4155,C10-0000136-LIC,Active,,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,2019-06-05T00:00:00,2025-06-04T00:00:00,BCC,Bureau of Cannabis Control (BCC),Smart Collective Inc,SCC,Anahit Muradyan,Corporation,Data Not Available,"10745 Riverside Dr, Suite A",N Hollywood,CA,Los Angeles,91602,Viphye@yahoo.Com,(818) 726-6667,Data Not Available,34.152516,-118.365112,2024-08-05T04:42:10.1866667,,
4156,C10-0000137-LIC,Active,,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-06-06T00:00:00,2025-06-05T00:00:00,BCC,Bureau of Cannabis Control (BCC),Bscb Enterprises,Big Sur Cannabotanicals,"Aram Stoney, John DeFloria",Corporation,Data Not Available,"26352 Carmel Rancho Ln, Suite 100",Carmel,CA,Monterey,93923,Aram@bigsurcannabotanicals.Com,(831) 250-7756,Data Not Available,36.540939,-121.906601,2024-08-05T04:42:10.1866667,,
4157,C10-0000138-LIC,Active,,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-06-06T00:00:00,2025-06-05T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Elevation 2477, LLC",Data Not Available,"Daniel Batchelor, Jonathan Hogander",Limited Liability Company,Data Not Available,"569 Searls Ave, Suite D",Nevada City,CA,Nevada,95959,Daniel@elevation2477.Com,(530) 264-7684,Data Not Available,39.252336,-121.02336557,2024-08-05T04:42:10.1866667,,
4158,C10-0000139-LIC,Active,,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,2019-06-06T00:00:00,2025-06-05T00:00:00,BCC,Bureau of Cannabis Control (BCC),Sunrise Caregiver Foundation Inc.,SUNRISE CAREGIVER FOUNDATION INC.,"Chun Wai Tommy Ngan, kwok chan",Corporation,Data Not Available,22865 Lockness Ave,Torrance,CA,Los Angeles,90501,Sunrise22865@gmail.Com,(310) 561-8508,Data Not Available,33.817346,-118.307376,2024-08-05T04:42:10.1866667,,
4159,C10-0000140-LIC,Active,,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-06-07T00:00:00,2025-06-06T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Alternative Health Sunrise, Inc",Goldn Bloom,"Mishil Yousif, Sami Harmis, Sami Younan",Corporation,Data Not Available,3385 Sunrise St,San Diego,CA,San Diego,92102,Samiharmis@yahoo.Com,(619) 618-5811,Data Not Available,32.713999,-117.121187,2024-08-05T04:42:10.1866667,,
4160,C10-0000141-LIC,Active,,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,2019-06-07T00:00:00,2025-06-06T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Lax Cc, Inc.",LAX CC,"Adam  Coulter, Caytlin Ahl, Cole Carpenter, Jeff Christie, Kevin Sperry",Corporation,Data Not Available,8332 S Lincoln Blvd,Los Angeles,CA,Los Angeles,90045,Laxcc20@gmail.Com,(310) 439-9189,Data Not Available,33.96232803,-118.42140334,2024-08-05T04:42:10.1866667,,
